-5, -1.55172, -14.6552, 1.91865, 0.583355, -0.181425, -0.622169, -0.871758, -1.00377, -1.06023, -1.06595, -1.03617, -0.980219, -0.90436, -0.812151, -0.706824, -0.589699, -0.462835, -0.326729, -0.182858, -0.0314565, 0.126364, 0.290429, 0.459884, 0.634552, 0.813771, 0.997351, 1.18477, 1.37584, 1.57014, 1.76749, 1.96755, 2.17014, 2.37499, 2.58194, 2.79077, 3.00131, 3.2134, 3.4269, 3.64165, 3.85753, 4.07442, 4.29221, 4.5108, 4.73009, 4.94999, 5.17043, 5.39131, 5.61259, 5.83418, 6.05604, 6.2781, 6.50032, 6.72265, 6.94504, 
-5, -1.2069, -13.6207, 2.95313, 1.61784, 0.853058, 0.412314, 0.162725, 0.0307106, -0.0257449, -0.0314702, -0.00168771, 0.0539087, 0.12902, 0.219331, 0.322068, 0.43499, 0.556845, 0.686279, 0.822701, 0.965194, 1.11344, 1.26678, 1.42499, 1.58756, 1.75432, 1.92487, 2.09904, 2.2765, 2.4571, 2.64056, 2.82673, 3.01538, 3.20637, 3.3995, 3.59462, 3.79158, 3.99025, 4.19048, 4.39215, 4.59515, 4.79935, 5.00466, 5.21097, 5.4182, 5.62626, 5.83506, 6.04454, 6.25461, 6.46521, 6.67629, 6.88777, 7.09961, 7.31176, 7.52417, 
-5, -0.862069, -12.5862, 3.98762, 2.65232, 1.88754, 1.4468, 1.19721, 1.06519, 1.00874, 1.00301, 1.0328, 1.08839, 1.16339, 1.25344, 1.35545, 1.46728, 1.58729, 1.71437, 1.84752, 1.98617, 2.12966, 2.27765, 2.42968, 2.58555, 2.7449, 2.90758, 3.07331, 3.24195, 3.41328, 3.58718, 3.76345, 3.94199, 4.12261, 4.30522, 4.48967, 4.67584, 4.86362, 5.0529, 5.24358, 5.43555, 5.62873, 5.82302, 6.01833, 6.21459, 6.41173, 6.60966, 6.80833, 7.00767, 7.20761, 7.40811, 7.6091, 7.81055, 8.0124, 8.21461, 
-5, -0.517241, -11.5517, 5.0221, 3.6868, 2.92202, 2.48128, 2.23169, 2.09968, 2.04322, 2.0375, 2.06728, 2.12287, 2.19787, 2.28788, 2.3898, 2.50137, 2.62093, 2.74722, 2.8793, 3.01639, 3.15795, 3.30347, 3.45261, 3.60501, 3.76046, 3.91868, 4.07952, 4.24276, 4.40828, 4.57592, 4.74555, 4.91704, 5.09029, 5.26518, 5.44161, 5.61949, 5.79873, 5.97923, 6.16092, 6.34371, 6.52754, 6.71234, 6.89803, 7.08456, 7.27187, 7.45989, 7.64859, 7.8379, 8.02778, 8.21819, 8.40908, 8.60042, 8.79216, 8.98428, 
-5, -0.172414, -10.5172, 6.05658, 4.72129, 3.95651, 3.51576, 3.26617, 3.13416, 3.0777, 3.07198, 3.10176, 3.15736, 3.23236, 3.32237, 3.42427, 3.5358, 3.65527, 3.78137, 3.91311, 4.0497, 4.1905, 4.335, 4.48278, 4.6335, 4.78685, 4.94261, 5.10053, 5.26046, 5.42221, 5.58565, 5.75065, 5.9171, 6.08488, 6.25392, 6.42411, 6.59538, 6.76767, 6.9409, 7.115, 7.28994, 7.46564, 7.64206, 7.81915, 7.99688, 8.1752, 8.35407, 8.53346, 8.71334, 8.89367, 9.07443, 9.25559, 9.43712, 9.61901, 9.80122, 
-5, 0.172414, -9.48276, 7.09107, 5.75577, 4.99099, 4.55024, 4.30066, 4.16864, 4.11219, 4.10646, 4.13624, 4.19184, 4.26684, 4.35685, 4.45875, 4.57028, 4.68972, 4.81576, 4.94735, 5.08368, 5.22405, 5.36793, 5.51483, 5.66438, 5.81623, 5.97012, 6.1258, 6.28307, 6.44174, 6.60167, 6.76273, 6.9248, 7.08779, 7.2516, 7.41618, 7.58144, 7.74734, 7.91383, 8.08086, 8.2484, 8.41641, 8.58487, 8.75374, 8.92301, 9.09265, 9.26265, 9.43299, 9.60365, 9.77463, 9.94592, 10.1175, 10.2893, 10.4615, 10.6339, 
-5, 0.517241, -8.44828, 8.12555, 6.79025, 6.02547, 5.58473, 5.33514, 5.20312, 5.14667, 5.14094, 5.17073, 5.22632, 5.30132, 5.39133, 5.49323, 5.60472, 5.72407, 5.84991, 5.98119, 6.11699, 6.25663, 6.39947, 6.54505, 6.69289, 6.84268, 6.99408, 7.14687, 7.3008, 7.45572, 7.61145, 7.76789, 7.92491, 8.08244, 8.2404, 8.39873, 8.55739, 8.71635, 8.87556, 9.03501, 9.19468, 9.35456, 9.51464, 9.67492, 9.83538, 9.99603, 10.1569, 10.3179, 10.4791, 10.6406, 10.8022, 10.964, 11.1261, 11.2884, 11.4508, 
-5, 0.862069, -7.41379, 9.16003, 7.82473, 7.05995, 6.61921, 6.36962, 6.23761, 6.18115, 6.17543, 6.20521, 6.26081, 6.33581, 6.42579, 6.52758, 6.63884, 6.7577, 6.88283, 7.01297, 7.1473, 7.28495, 7.4254, 7.56802, 7.71246, 7.8583, 8.0053, 8.15317, 8.30174, 8.45082, 8.60032, 8.75009, 8.90009, 9.05023, 9.20048, 9.3508, 9.50117, 9.65157, 9.80201, 9.95246, 10.103, 10.2535, 10.4041, 10.5547, 10.7055, 10.8563, 11.0072, 11.1583, 11.3095, 11.4608, 11.6124, 11.7641, 11.9161, 12.0682, 12.2206, 
-5, 1.2069, -6.37931, 10.1945, 8.85922, 8.09444, 7.65369, 7.4041, 7.27209, 7.21563, 7.20991, 7.23969, 7.29529, 7.37023, 7.45988, 7.56107, 7.67112, 7.78832, 7.91093, 8.038, 8.16833, 8.30139, 8.43636, 8.57295, 8.71059, 8.84912, 8.98817, 9.12767, 9.26737, 9.40724, 9.54713, 9.68704, 9.82689, 9.96669, 10.1064, 10.2461, 10.3856, 10.5251, 10.6646, 10.8041, 10.9436, 11.0831, 11.2226, 11.3623, 11.502, 11.6419, 11.782, 11.9222, 12.0627, 12.2034, 12.3444, 12.4856, 12.6271, 12.769, 12.9112, 
-5, 1.55172, -5.34483, 11.229, 9.8937, 9.12892, 8.68818, 8.43859, 8.30657, 8.25012, 8.24439, 8.27417, 8.32957, 8.40355, 8.49168, 8.58992, 8.69623, 8.80802, 8.9244, 9.04365, 9.16544, 9.28865, 9.41316, 9.53829, 9.66403, 9.78995, 9.9161, 10.0422, 10.1684, 10.2945, 10.4206, 10.5465, 10.6725, 10.7984, 10.9243, 11.0502, 11.1762, 11.3023, 11.4285, 11.5549, 11.6814, 11.8082, 11.9353, 12.0627, 12.1904, 12.3184, 12.4468, 12.5757, 12.7049, 12.8346, 12.9648, 13.0954, 13.2266, 13.3583, 13.4905, 
-5, 1.89655, -4.31034, 12.2635, 10.9282, 10.1634, 9.72266, 9.47307, 9.34106, 9.2846, 9.27887, 9.30802, 9.36071, 9.43087, 9.512, 9.60213, 9.6972, 9.79689, 9.89864, 10.0027, 10.1075, 10.2134, 10.3195, 10.4262, 10.5328, 10.6398, 10.7467, 10.8539, 10.9612, 11.0687, 11.1764, 11.2844, 11.3927, 11.5015, 11.6106, 11.7202, 11.8302, 11.9409, 12.0521, 12.1639, 12.2763, 12.3894, 12.5032, 12.6177, 12.7329, 12.8488, 12.9655, 13.083, 13.2012, 13.3203, 13.4401, 13.5607, 13.6821, 13.8044, 13.9274, 
-5, 2.24138, -3.27586, 13.298, 11.9627, 11.1979, 10.7571, 10.5076, 10.3755, 10.3191, 10.3113, 10.333, 10.3763, 10.4305, 10.4948, 10.5625, 10.6353, 10.709, 10.7852, 10.8616, 10.9395, 11.0176, 11.0968, 11.1763, 11.2568, 11.3378, 11.4199, 11.5028, 11.5867, 11.6716, 11.7577, 11.8448, 11.9331, 12.0226, 12.1134, 12.2054, 12.2987, 12.3933, 12.4891, 12.5862, 12.6847, 12.7844, 12.8854, 12.9876, 13.0912, 13.196, 13.302, 13.4093, 13.5178, 13.6275, 13.7384, 13.8505, 13.9638, 14.0782, 14.1937, 
-5, 2.58621, -2.24138, 14.3324, 12.9971, 12.2324, 11.7916, 11.542, 11.41, 11.3472, 11.3189, 11.3188, 11.3269, 11.348, 11.3703, 11.3996, 11.4289, 11.4627, 11.4969, 11.5347, 11.5735, 11.6154, 11.6589, 11.7053, 11.7538, 11.805, 11.8585, 11.9147, 11.9733, 12.0345, 12.0981, 12.1642, 12.2327, 12.3037, 12.377, 12.4527, 12.5306, 12.6107, 12.693, 12.7774, 12.864, 12.9525, 13.043, 13.1355, 13.2298, 13.326, 13.4239, 13.5236, 13.625, 13.728, 13.8326, 13.9389, 14.0466, 14.1559, 14.2666, 
-5, 2.93103, -1.2069, 15.3669, 14.0316, 13.2669, 12.8261, 12.5765, 12.4242, 12.3068, 12.2306, 12.1572, 12.1056, 12.0532, 12.0149, 11.9774, 11.9504, 11.9262, 11.9104, 11.8987, 11.8942, 11.8943, 11.9008, 11.9121, 11.9291, 11.9509, 11.9778, 12.0093, 12.0456, 12.0861, 12.131, 12.1798, 12.2327, 12.2892, 12.3494, 12.4131, 12.4801, 12.5503, 12.6235, 12.6997, 12.7788, 12.8606, 12.945, 13.032, 13.1214, 13.2131, 13.3071, 13.4033, 13.5016, 13.6019, 13.7042, 13.8083, 13.9143, 14.0221, 14.1316, 
-5, 3.27586, -0.172414, 16.4014, 15.0661, 14.3013, 13.8606, 13.5465, 13.2552, 13.0409, 12.8234, 12.6538, 12.4859, 12.3501, 12.221, 12.1151, 12.0184, 11.9395, 11.8703, 11.8154, 11.77, 11.7364, 11.7115, 11.6965, 11.6896, 11.6911, 11.6998, 11.7158, 11.7383, 11.7671, 11.8017, 11.8419, 11.8873, 11.9377, 11.9927, 12.0521, 12.1157, 12.1833, 12.2546, 12.3295, 12.4078, 12.4894, 12.574, 12.6616, 12.7519, 12.845, 12.9406, 13.0386, 13.139, 13.2417, 13.3465, 13.4533, 13.5622, 13.673, 13.7856, 
-5, 3.62069, 0.862069, 17.4359, 16.1006, 15.3358, 14.6904, 14.0428, 13.5822, 13.1248, 12.7811, 12.4538, 12.1962, 11.959, 11.7676, 11.5963, 11.4571, 11.336, 11.2385, 11.1568, 11.0932, 11.0432, 11.0075, 10.9833, 10.9708, 10.9681, 10.9751, 10.9906, 11.0142, 11.045, 11.0828, 11.1269, 11.177, 11.2326, 11.2934, 11.359, 11.4292, 11.5036, 11.5821, 11.6644, 11.7502, 11.8394, 11.9318, 12.0273, 12.1256, 12.2266, 12.3302, 12.4363, 12.5447, 12.6554, 12.7682, 12.883, 12.9998, 13.1184, 13.2388, 
-5, 3.96552, 1.89655, 18.4704, 17.1351, 15.7201, 14.359, 13.4947, 12.691, 12.135, 11.6327, 11.2597, 10.9301, 10.6756, 10.4553, 10.2827, 10.1372, 10.0241, 9.93248, 9.8643, 9.81327, 9.77987, 9.76034, 9.75453, 9.76007, 9.77656, 9.80245, 9.83727, 9.87996, 9.93006, 9.98681, 10.0498, 10.1185, 10.1924, 10.2713, 10.3547, 10.4424, 10.5341, 10.6294, 10.7283, 10.8304, 10.9355, 11.0436, 11.1544, 11.2677, 11.3835, 11.5016, 11.6218, 11.7441, 11.8684, 11.9945, 12.1225, 12.2521, 12.3833, 12.5161, 
-5, 4.31034, 2.93103, 19.5049, 16.1044, 13.5081, 12.0996, 10.9423, 10.2245, 9.62296, 9.21164, 8.86855, 8.62219, 8.42064, 8.27491, 8.1606, 8.08171, 8.0258, 7.99404, 7.97961, 7.98254, 7.99888, 8.02824, 8.06819, 8.11821, 8.17676, 8.2433, 8.31681, 8.39682, 8.48259, 8.57372, 8.66969, 8.77015, 8.8747, 8.98308, 9.09495, 9.2101, 9.32827, 9.44928, 9.57292, 9.69903, 9.82745, 9.95804, 10.0907, 10.2252, 10.3616, 10.4996, 10.6393, 10.7805, 10.9232, 11.0672, 11.2125, 11.3591, 11.5069, 11.6557, 
-5, 4.65517, 3.96552, 13.9803, 10.2948, 8.38264, 7.23904, 6.58633, 6.12534, 5.84678, 5.64804, 5.53102, 5.45638, 5.42477, 5.41906, 5.43894, 5.47611, 5.52992, 5.59597, 5.67356, 5.7602, 5.85524, 5.95718, 6.06549, 6.17919, 6.29785, 6.42082, 6.54775, 6.67819, 6.81185, 6.9484, 7.08762, 7.22926, 7.37314, 7.51907, 7.66691, 7.81649, 7.96771, 8.12044, 8.27458, 8.43004, 8.58673, 8.74457, 8.9035, 9.06344, 9.22435, 9.38615, 9.54881, 9.71228, 9.87651, 10.0415, 10.2071, 10.3734, 10.5403, 10.7078, 
-5, 5, 5, 4.28884, 1.61473, 1.56676, 1.29633, 1.34112, 1.38841, 1.51602, 1.6474, 1.80656, 1.96711, 2.139, 2.3116, 2.48942, 2.66774, 2.8487, 3.03006, 3.21287, 3.396, 3.57997, 3.76421, 3.94896, 4.13392, 4.31922, 4.50468, 4.69037, 4.87619, 5.06216, 5.24824, 5.43444, 5.62072, 5.80708, 5.99351, 6.18001, 6.36656, 6.55316, 6.7398, 6.92648, 7.1132, 7.29996, 7.48674, 7.67355, 7.86038, 8.04724, 8.23412, 8.42101, 8.60793, 8.79486, 8.9818, 9.16876, 9.35574, 9.54272, 9.72971, 

-4.47368, -5, -23.9474, -3.91446, -0.865982, -0.443633, 0.201176, 0.530758, 0.857848, 1.10461, 1.34761, 1.56283, 1.77665, 1.97913, 2.18091, 2.37747, 2.57352, 2.76694, 2.95995, 3.15153, 3.34277, 3.53317, 3.72331, 3.91294, 4.10235, 4.29143, 4.48034, 4.66903, 4.85759, 5.04599, 5.23428, 5.42246, 5.61056, 5.79858, 5.98652, 6.1744, 6.36223, 6.55001, 6.73774, 6.92543, 7.11309, 7.30071, 7.4883, 7.67587, 7.86341, 8.05093, 8.23843, 8.42591, 8.61337, 8.80081, 8.98825, 9.17566, 9.36307, 9.55046, 9.73784, 
-4.47368, -4.65517, -22.9129, -13.6059, -9.54604, -7.25951, -5.74154, -4.71445, -3.87908, -3.22615, -2.65303, -2.16164, -1.71262, -1.30664, -0.926544, -0.572055, -0.234844, 0.0857213, 0.39405, 0.690831, 0.978573, 1.2579, 1.53034, 1.79641, 2.05708, 2.3128, 2.5642, 2.81165, 3.05559, 3.29631, 3.53413, 3.76929, 4.00202, 4.23251, 4.46096, 4.6875, 4.91229, 5.13545, 5.3571, 5.57733, 5.79625, 6.01394, 6.23047, 6.44592, 6.66035, 6.87382, 7.08639, 7.29811, 7.50902, 7.71917, 7.92859, 8.13733, 8.34542, 8.55288, 8.75976, 
-4.47368, -4.31034, -21.8784, -19.1305, -15.3557, -12.385, -10.6021, -9.07043, -7.97827, -7.00232, -6.21663, -5.49917, -4.87843, -4.3025, -3.7824, -3.29371, -2.84045, -2.41016, -2.00402, -1.61522, -1.24377, -0.88574, -0.540716, -0.206292, 0.118062, 0.433893, 0.741721, 1.04259, 1.33696, 1.62557, 1.90881, 2.18722, 2.46113, 2.73095, 2.99696, 3.25946, 3.51869, 3.77489, 4.02826, 4.27899, 4.52726, 4.77322, 5.01701, 5.25875, 5.49858, 5.7366, 5.97291, 6.20761, 6.44078, 6.6725, 6.90285, 7.13189, 7.35969, 7.58631, 7.8118, 
-4.47368, -3.96552, -20.8439, -18.096, -16.3863, -14.597, -12.8615, -11.6228, -10.4447, -9.51438, -8.63771, -7.89034, -7.18639, -6.55745, -5.96281, -5.41583, -4.89589, -4.40846, -3.94247, -3.49991, -3.0745, -2.66672, -2.27282, -1.89263, -1.52379, -1.16591, -0.817424, -0.477871, -0.146181, 0.178095, 0.495723, 0.80711, 1.11282, 1.41322, 1.70873, 1.99967, 2.28637, 2.56909, 2.8481, 3.12364, 3.39591, 3.66512, 3.93145, 4.19504, 4.45608, 4.71468, 4.97099, 5.22511, 5.47717, 5.72727, 5.9755, 6.22196, 6.46672, 6.70988, 6.95149, 
-4.47368, -3.62069, -19.8094, -17.0615, -15.3518, -14.2127, -13.1929, -12.1709, -11.3359, -10.5042, -9.78612, -9.08443, -8.4524, -7.84088, -7.27509, -6.72946, -6.21583, -5.72037, -5.24851, -4.79244, -4.35448, -3.93004, -3.51996, -3.12141, -2.73453, -2.35748, -1.99011, -1.63118, -1.28038, -0.93686, -0.60028, -0.270006, 0.054284, 0.373073, 0.686656, 0.995411, 1.2996, 1.59953, 1.89543, 2.18755, 2.47608, 2.76125, 3.04321, 3.32215, 3.59822, 3.87157, 4.14233, 4.41063, 4.67658, 4.9403, 5.20188, 5.46143, 5.71903, 5.97477, 6.22873, 
-4.47368, -3.27586, -18.775, -16.027, -14.3174, -13.1782, -12.3631, -11.6747, -11.0089, -10.4203, -9.82841, -9.28445, -8.7421, -8.23196, -7.72845, -7.24825, -6.77712, -6.32384, -5.88032, -5.45104, -5.03127, -4.62322, -4.22401, -3.83465, -3.45334, -3.08044, -2.71477, -2.35639, -2.00448, -1.65893, -1.31917, -0.985011, -0.656024, -0.332012, -0.0126331, 0.302308, 0.613087, 0.919887, 1.22293, 1.5224, 1.81847, 2.1113, 2.40106, 2.68787, 2.97187, 3.2532, 3.53197, 3.80829, 4.08227, 4.354, 4.62357, 4.89108, 5.15661, 5.42022, 5.682, 
-4.47368, -2.93103, -17.7405, -14.9926, -13.2829, -12.1437, -11.3286, -10.7046, -10.178, -9.68622, -9.23562, -8.78783, -8.36185, -7.93508, -7.52235, -7.11054, -6.70913, -6.31055, -5.92041, -5.53429, -5.15541, -4.78114, -4.41326, -4.05018, -3.69283, -3.34022, -2.9928, -2.64993, -2.3118, -1.97796, -1.64844, -1.32294, -1.00139, -0.683575, -0.369399, -0.0586689, 0.248711, 0.552902, 0.854007, 1.15216, 1.44747, 1.74005, 2.03, 2.31742, 2.60241, 2.88504, 3.16542, 3.44361, 3.71971, 3.99377, 4.26588, 4.53609, 4.80448, 5.07109, 5.336, 
-4.47368, -2.58621, -16.706, -13.9581, -12.2484, -11.1092, -10.2941, -9.67015, -9.16376, -8.72654, -8.32389, -7.94937, -7.58314, -7.22989, -6.8778, -6.53272, -6.18762, -5.84706, -5.50691, -5.17027, -4.83471, -4.50222, -4.17139, -3.84343, -3.51751, -3.19436, -2.87348, -2.55529, -2.23949, -1.9263, -1.61553, -1.30729, -1.00145, -0.69804, -0.39697, -0.0982414, 0.198231, 0.492464, 0.784532, 1.07446, 1.36233, 1.64816, 1.93202, 2.21395, 2.494, 2.77221, 3.04864, 3.32334, 3.59633, 3.86767, 4.1374, 4.40556, 4.67219, 4.93732, 5.201, 
-4.47368, -2.24138, -15.6715, -12.9236, -11.2139, -10.0748, -9.25964, -8.63567, -8.12928, -7.69845, -7.31634, -6.96358, -6.63258, -6.31231, -6.00224, -5.69565, -5.39404, -5.09332, -4.79518, -4.4972, -4.20076, -3.90443, -3.60924, -3.31435, -3.02048, -2.72717, -2.43488, -2.14336, -1.85293, -1.56345, -1.27513, -0.987881, -0.701849, -0.416988, -0.133382, 0.148991, 0.430083, 0.709908, 0.988438, 1.26569, 1.54164, 1.81631, 2.08969, 2.3618, 2.63263, 2.90221, 3.17054, 3.43764, 3.70351, 3.96817, 4.23164, 4.49393, 4.75505, 5.01501, 5.27385, 
-4.47368, -1.89655, -14.637, -11.8891, -10.1794, -9.04027, -8.22515, -7.60119, -7.0948, -6.66397, -6.28387, -5.93864, -5.61695, -5.31273, -5.01948, -4.73524, -4.45593, -4.18125, -3.90863, -3.63832, -3.36875, -3.1003, -2.83203, -2.5643, -2.29657, -2.02915, -1.76172, -1.49453, -1.22741, -0.960555, -0.693879, -0.427525, -0.161466, 0.104194, 0.369456, 0.634242, 0.898538, 1.16229, 1.42547, 1.68804, 1.94998, 2.21125, 2.47185, 2.73174, 2.99091, 3.24933, 3.50701, 3.76392, 4.02005, 4.2754, 4.52995, 4.78371, 5.03666, 5.28881, 5.54014, 
-4.47368, -1.55172, -13.6025, -10.8546, -9.14495, -8.00579, -7.19067, -6.56671, -6.06032, -5.62948, -5.24938, -4.90479, -4.58581, -4.28541, -3.99917, -3.72303, -3.45497, -3.19238, -2.93438, -2.67926, -2.42667, -2.1755, -1.92564, -1.67639, -1.42776, -1.1793, -0.93108, -0.682837, -0.434642, -0.186353, 0.0619602, 0.310365, 0.558795, 0.807275, 1.05574, 1.3042, 1.55258, 1.80088, 2.04904, 2.29704, 2.54485, 2.79242, 3.03972, 3.28674, 3.53342, 3.77975, 4.02571, 4.27125, 4.51638, 4.76105, 5.00526, 5.24898, 5.4922, 5.7349, 5.97707, 
-4.47368, -1.2069, -12.5681, -9.82014, -8.11046, -6.97131, -6.15619, -5.53222, -5.02583, -4.595, -4.2149, -3.87031, -3.55153, -3.25209, -2.96737, -2.69418, -2.42985, -2.17268, -1.92091, -1.6736, -1.42956, -1.18824, -0.948841, -0.711049, -0.474314, -0.238469, -0.00314959, 0.231733, 0.466408, 0.700917, 0.935399, 1.16986, 1.40439, 1.63896, 1.87363, 2.10836, 2.34316, 2.57802, 2.81292, 3.04783, 3.28274, 3.51761, 3.75243, 3.98716, 4.22177, 4.45625, 4.69057, 4.9247, 5.15861, 5.39228, 5.6257, 5.85883, 6.09167, 6.32419, 6.55637, 
